"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Escherichia_fergusonii"	"BMI"	"BMI"	"BMI"	0.0691650611747871	0	0.250918264487291	0.782818611917209	1	0.688568727273791	0.999999999999999	NA	"prevalence"	382	15
"Escherichia_fergusonii"	"Reads"	"Reads"	"Reads"	-0.319716059995659	0	0.272679611206579	0.240997525991376	1	0.423915244448788	0.999999999999999	NA	"prevalence"	382	15
"Escherichia_marmotae"	"BMI"	"BMI"	"BMI"	-0.0624970290200868	0	0.270127574388307	0.817034236274903	1	0.966523529304492	0.999999999999999	NA	"prevalence"	382	20
"Escherichia_marmotae"	"Reads"	"Reads"	"Reads"	-0.15646728951836	0	0.234053061669895	0.503806799600147	1	0.753792307876952	0.999999999999999	NA	"prevalence"	382	20
"Eshraghiella_crossota"	"BMI"	"BMI"	"BMI"	-0.302989518836018	0	0.603309907732852	0.615518352056819	1	0.358040255583952	0.999999999999999	NA	"prevalence"	382	5
"Eshraghiella_crossota"	"Reads"	"Reads"	"Reads"	0.123710578585085	0	0.409558328706629	0.762607460094078	1	0.943644781997015	0.999999999999999	NA	"prevalence"	382	5
"Eubacteriaceae_bacterium"	"BMI"	"BMI"	"BMI"	-0.0854025965143436	0	0.135451011193131	0.528363958692818	1	0.0401197236648013	0.96068751672793	NA	"prevalence"	382	107
"Eubacteriaceae_bacterium"	"Reads"	"Reads"	"Reads"	0.0534580275492447	0	0.121298524855967	0.659419645326943	1	0.627425747281627	0.999999999999999	NA	"prevalence"	382	107
"Eubacteriaceae_bacterium_CHKCI004"	"BMI"	"BMI"	"BMI"	-0.0620315695160354	0	0.831461592073658	0.940528634597705	1	0.940528634597705	0.999999999999999	NA	"prevalence"	382	2
"Eubacteriaceae_bacterium_CHKCI004"	"Reads"	"Reads"	"Reads"	0.113746417849483	0	0.730551956374066	0.876270060151436	1	0.876270060151436	0.999999999999999	NA	"prevalence"	382	2
"Eubacteriaceae_bacterium_Marseille_Q4139"	"BMI"	"BMI"	"BMI"	-0.489036777326153	0	0.354946945989968	0.168272985529067	1	0.308230173399268	0.999999999999999	NA	"prevalence"	382	21
"Eubacteriaceae_bacterium_Marseille_Q4139"	"Reads"	"Reads"	"Reads"	0.345472211646529	0	0.229636666164454	0.132470772035747	1	0.247393038627748	0.999999999999999	NA	"prevalence"	382	21
"Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB3933"	"BMI"	"BMI"	"BMI"	0.0543197746013657	0	0.24908930479456	0.827371850421712	1	0.937864671701868	0.999999999999999	NA	"prevalence"	382	19
"Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB3934"	"Reads"	"Reads"	"Reads"	-0.0123703816680387	0	0.147674663608076	0.933241049984707	1	0.808883188063691	0.999999999999999	NA	"prevalence"	382	69
"Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB3978"	"Reads"	"Reads"	"Reads"	-0.0863525941290829	0	0.443007074118612	0.845452651657792	1	0.761605405232515	0.999999999999999	NA	"prevalence"	382	6
"Eubacteriales_unclassified_SGB15158"	"BMI"	"BMI"	"BMI"	-0.298118693362762	0	0.599420117025722	0.61894567149691	1	0.587034828440293	0.999999999999999	NA	"prevalence"	382	5
"Eubacteriales_unclassified_SGB15158"	"Reads"	"Reads"	"Reads"	0.250497234699963	0	0.415943601906552	0.547015417515451	1	0.462396994528398	0.999999999999999	NA	"prevalence"	382	5
"Eubacterium_album"	"BMI"	"BMI"	"BMI"	-0.0905137543745114	0	0.129971048642714	0.486169133111876	1	0.735977840232999	0.999999999999999	NA	"prevalence"	382	129
"Eubacterium_album"	"Reads"	"Reads"	"Reads"	0.0868258487488723	0	0.117235899456533	0.458931136696833	1	0.707244485163819	0.999999999999999	NA	"prevalence"	382	129
"Eubacterium_brachy"	"BMI"	"BMI"	"BMI"	0.190146899051138	0	0.164186169657958	0.246816032935902	1	0.18979073975797	0.999999999999999	NA	"prevalence"	382	25
"Eubacterium_brachy"	"Reads"	"Reads"	"Reads"	0.239034746931078	0	0.218950710746277	0.27495242240516	1	0.474306010223854	0.999999999999999	NA	"prevalence"	382	25
"Eubacterium_callanderi"	"BMI"	"BMI"	"BMI"	0.0448062929923255	0	0.145115451539807	0.757501759735152	1	0.941194603468452	0.999999999999999	NA	"prevalence"	382	65
"Eubacterium_callanderi"	"Reads"	"Reads"	"Reads"	0.166565252662481	0	0.150438441805246	0.268208013786854	1	0.464480488914218	0.999999999999999	NA	"prevalence"	382	65
"Eubacterium_hominis"	"BMI"	"BMI"	"BMI"	-0.132407448869416	0	0.134851153091708	0.326159705468365	1	0.54593925746552	0.999999999999999	NA	"prevalence"	382	140
"Eubacterium_hominis"	"Reads"	"Reads"	"Reads"	-0.0222267681339436	0	0.11627459506531	0.848402150942328	1	0.656972820516446	0.999999999999999	NA	"prevalence"	382	140
"Eubacterium_infirmum"	"BMI"	"BMI"	"BMI"	0.115863955115518	0	0.328224253092885	0.724086627495082	1	0.69158618116918	0.999999999999999	NA	"prevalence"	382	6
"Eubacterium_infirmum"	"Reads"	"Reads"	"Reads"	0.644858022932201	0	0.413250342672356	0.118652705092538	1	0.223226945759299	0.999999999999999	NA	"prevalence"	382	6
"Eubacterium_limosum"	"BMI"	"BMI"	"BMI"	-0.540875360785056	0	0.350887090942663	0.123206988022875	1	0.195424973672358	0.999999999999999	NA	"prevalence"	382	30
"Eubacterium_limosum"	"Reads"	"Reads"	"Reads"	-0.135987856215807	0	0.208787833104719	0.514839431222372	1	0.595827941967421	0.999999999999999	NA	"prevalence"	382	30
"Eubacterium_maltosivorans"	"BMI"	"BMI"	"BMI"	-0.266687236698644	0	0.362221660633327	0.461575983374161	1	0.56905290838078	0.999999999999999	NA	"prevalence"	382	19
"Eubacterium_maltosivorans"	"Reads"	"Reads"	"Reads"	-0.0459019087382603	0	0.248642310246913	0.853534778347574	1	0.511938646509027	0.999999999999999	NA	"prevalence"	382	19
"Eubacterium_ramulus"	"BMI"	"BMI"	"BMI"	0.0185589925699207	0	0.118284931250244	0.875323081138179	1	0.0110329956932724	0.887113602834062	NA	"prevalence"	382	241
"Eubacterium_ramulus"	"Reads"	"Reads"	"Reads"	0.0491954352959352	0	0.113454519471311	0.664568976042028	1	0.0984179370303491	0.999999999999999	NA	"prevalence"	382	241
"Eubacterium_saphenum"	"BMI"	"BMI"	"BMI"	0.149661006103133	0	0.256531485905611	0.559622648382008	1	0.806067788181924	0.999999999999999	NA	"prevalence"	382	9
"Eubacterium_saphenum"	"Reads"	"Reads"	"Reads"	0.0188751192676683	0	0.334286089145034	0.954972198539669	1	0.423423632789544	0.999999999999999	NA	"prevalence"	382	9
"Eubacterium_segne"	"BMI"	"BMI"	"BMI"	-0.214837334108984	0	0.1881613850014	0.253548951388918	1	0.0403993240009826	0.96068751672793	NA	"prevalence"	382	64
"Eubacterium_segne"	"Reads"	"Reads"	"Reads"	0.0809219437061224	0	0.142247051218701	0.569435473854024	1	0.814614188824691	0.999999999999999	NA	"prevalence"	382	64
"Eubacterium_SGB4961"	"BMI"	"BMI"	"BMI"	-0.489203939166015	0	0.814356053473621	0.548023247610287	1	0.548023247610287	0.999999999999999	NA	"prevalence"	382	3
"Eubacterium_SGB4961"	"Reads"	"Reads"	"Reads"	0.00238718192335129	0	0.496994137117713	0.996167584012894	1	0.996167584012894	0.999999999999999	NA	"prevalence"	382	3
"Eubacterium_siraeum"	"BMI"	"BMI"	"BMI"	-0.0799569711175188	0	0.145779631108749	0.583363493023567	1	0.338310990172857	0.999999999999999	NA	"prevalence"	382	93
"Eubacterium_siraeum"	"Reads"	"Reads"	"Reads"	0.052477585057776	0	0.129678445375706	0.685716646764992	1	0.901225973879359	0.999999999999999	NA	"prevalence"	382	93
"Eubacterium_sp_AF22_9"	"BMI"	"BMI"	"BMI"	0.107802095950176	0	0.235550688483941	0.647196827865246	1	0.770445936268279	0.999999999999999	NA	"prevalence"	382	14
"Eubacterium_sp_AF22_9"	"Reads"	"Reads"	"Reads"	0.0684653878513177	0	0.279933190754554	0.806783510273973	1	0.306589009978192	0.999999999999999	NA	"prevalence"	382	14
"Eubacterium_sp_AF34_35BH"	"BMI"	"BMI"	"BMI"	0.0742890082729616	0	0.114317584549365	0.515790666678209	1	0.691608745368127	0.999999999999999	NA	"prevalence"	382	157
"Eubacterium_sp_AF34_35BH"	"Reads"	"Reads"	"Reads"	-0.00948883104812742	0	0.11140966176099	0.932125739811336	1	0.0773506720565579	0.999999999999999	NA	"prevalence"	382	157
"Eubacterium_sp_OM08_24"	"BMI"	"BMI"	"BMI"	-0.0110810836914604	0	0.15700347638718	0.94373315212138	1	0.179554446821866	0.999999999999999	NA	"prevalence"	382	64
"Eubacterium_ventriosum"	"BMI"	"BMI"	"BMI"	0.0771695701637289	0	0.131574542073804	0.557533938718482	1	0.0093777973834357	0.834852693891227	NA	"prevalence"	382	258
"Eubacterium_ventriosum"	"Reads"	"Reads"	"Reads"	0.023985269761677	0	0.118977780542673	0.840233721778889	1	0.974474736343375	0.999999999999999	NA	"prevalence"	382	258
"Evtepia_gabavorous"	"BMI"	"BMI"	"BMI"	-0.0085817942134684	0	0.116173248067532	0.941113303997625	1	0.977767392602981	0.999999999999999	NA	"prevalence"	382	158
"Evtepia_gabavorous"	"Reads"	"Reads"	"Reads"	0.0348403946349995	0	0.112253521220176	0.756277781166218	1	0.758667355583245	0.999999999999999	NA	"prevalence"	382	158
"Extibacter_muris"	"BMI"	"BMI"	"BMI"	-0.191544396342891	0	0.449449303718476	0.66997978277762	1	0.891086656224493	0.999999999999999	NA	"prevalence"	382	10
"Extibacter_muris"	"Reads"	"Reads"	"Reads"	-0.0254219726316892	0	0.329765664143214	0.938551133795935	1	0.842267934157864	0.999999999999999	NA	"prevalence"	382	10
"Ezakiella_coagulans"	"BMI"	"BMI"	"BMI"	-0.0497188396745919	0	0.39968947595997	0.901003587210643	1	0.148077250805551	0.999999999999999	NA	"prevalence"	382	10
"Ezakiella_coagulans"	"Reads"	"Reads"	"Reads"	0.430958022533648	0	0.371222996256305	0.245676821112147	1	0.36853952403749	0.999999999999999	NA	"prevalence"	382	10
"Ezakiella_SGB6726"	"BMI"	"BMI"	"BMI"	-0.127822642422351	0	0.561698731541829	0.819984887976472	1	0.287820422260777	0.999999999999999	NA	"prevalence"	382	4
"Ezakiella_SGB6726"	"Reads"	"Reads"	"Reads"	0.123344599670976	0	0.45047544324025	0.784230777264715	1	0.295616746432159	0.999999999999999	NA	"prevalence"	382	4
"Faecalibacillus_faecis"	"BMI"	"BMI"	"BMI"	0.0724944735347199	0	0.129703615219498	0.576213536100816	1	0.700801669841459	0.999999999999999	NA	"prevalence"	382	78
"Faecalibacillus_faecis"	"Reads"	"Reads"	"Reads"	-0.016366617962041	0	0.134812151190518	0.903371732870965	1	0.150708304951725	0.999999999999999	NA	"prevalence"	382	78
"Faecalibacillus_intestinalis"	"BMI"	"BMI"	"BMI"	-0.0303357248957986	0	0.130938791729196	0.816787600875763	1	0.00307919277093474	0.686563468796566	NA	"prevalence"	382	290
"Faecalibacillus_intestinalis"	"Reads"	"Reads"	"Reads"	-0.042187016069853	0	0.130985762212517	0.74739716853637	1	0.154097912958267	0.999999999999999	NA	"prevalence"	382	290
"Faecalibacterium_butyricigenerans"	"BMI"	"BMI"	"BMI"	0.00959725321618427	0	0.215821527448567	0.964530984039719	1	0.919523435850875	0.999999999999999	NA	"prevalence"	382	26
"Faecalibacterium_butyricigenerans"	"Reads"	"Reads"	"Reads"	0.175891801875015	0	0.215319689449085	0.41399314904001	1	0.496463202984531	0.999999999999999	NA	"prevalence"	382	26
"Faecalibacterium_hattorii"	"BMI"	"BMI"	"BMI"	-0.492068194477233	0	0.655595041455304	0.45291311213434	1	0.700695937125467	0.999999999999999	NA	"prevalence"	382	5
"Faecalibacterium_hattorii"	"Reads"	"Reads"	"Reads"	0.348930010603554	0	0.420924489892022	0.407126443063578	1	0.28843337313349	0.999999999999999	NA	"prevalence"	382	5
"Faecalibacterium_prausnitzii"	"BMI"	"BMI"	"BMI"	-0.0526867428853938	0	0.208693680456086	0.800685764124205	1	0.812819925316255	0.999999999999999	NA	"prevalence"	382	355
"Faecalibacterium_prausnitzii"	"Reads"	"Reads"	"Reads"	-0.0596165820099731	0	0.221883533231095	0.788172772484335	1	0.00216776844678893	0.647323417436045	NA	"prevalence"	382	355
"Faecalibacterium_SGB15346"	"BMI"	"BMI"	"BMI"	-0.0801265872795786	0	0.115899545368492	0.489348671601973	1	0.059304524773167	0.997944805079165	NA	"prevalence"	382	248
"Faecalibacterium_SGB15346"	"Reads"	"Reads"	"Reads"	0.0240191790832802	0	0.115378367346707	0.835090382791895	1	0.142414995202998	0.999999999999999	NA	"prevalence"	382	248
"Faecalibacterium_sp_An122"	"BMI"	"BMI"	"BMI"	-0.429348773242232	0	0.914357874354154	0.638667149914465	1	0.638667149914465	0.999999999999999	NA	"prevalence"	382	2
"Faecalibacterium_sp_An122"	"Reads"	"Reads"	"Reads"	0.625265315349367	0	0.625948628709086	0.317839088223556	1	0.317839088223556	0.999999999999999	NA	"prevalence"	382	2
"Faecalibacterium_wellingii"	"BMI"	"BMI"	"BMI"	0.035150959592518	0	0.243165096776499	0.885061485054108	1	0.944464503747468	0.999999999999999	NA	"prevalence"	382	20
"Faecalibacterium_wellingii"	"Reads"	"Reads"	"Reads"	-0.0293088611451536	0	0.250172824922287	0.906737657357986	1	0.375592797958656	0.999999999999999	NA	"prevalence"	382	20
"Faecalicatena_contorta"	"BMI"	"BMI"	"BMI"	-0.0550183170433696	0	0.116517954426412	0.636792989091636	1	0.259819965058323	0.999999999999999	NA	"prevalence"	382	168
"Faecalicatena_faecalis"	"BMI"	"BMI"	"BMI"	0.254137295648376	0	0.249522591470779	0.308443187250861	1	0.160038384164559	0.999999999999999	NA	"prevalence"	382	5
"Faecalicatena_faecalis"	"Reads"	"Reads"	"Reads"	-0.00671262087490391	0	0.411490612489646	0.986984735833925	1	0.183728003433352	0.999999999999999	NA	"prevalence"	382	5
"Faecalicatena_fissicatena"	"BMI"	"BMI"	"BMI"	-0.0736167178083163	0	0.117508179648647	0.530999071773473	1	0.0161438946975972	0.887113602834062	NA	"prevalence"	382	172
"Faecalicatena_fissicatena"	"Reads"	"Reads"	"Reads"	-0.126119585092956	0	0.110967048533872	0.25572650468383	1	0.342930915895881	0.999999999999999	NA	"prevalence"	382	172
"Faecalicatena_orotica"	"BMI"	"BMI"	"BMI"	-0.234398362978109	0	0.361908678272238	0.517196679031918	1	0.143428425257527	0.999999999999999	NA	"prevalence"	382	15
"Faecalicatena_orotica"	"Reads"	"Reads"	"Reads"	0.146516569388607	0	0.261481436525562	0.575252605058213	1	0.797596406990827	0.999999999999999	NA	"prevalence"	382	15
"Faecalicatena_SGB4872"	"BMI"	"BMI"	"BMI"	-0.199742920552805	0	0.437447233988082	0.6479511617204	1	0.676668428147638	0.999999999999999	NA	"prevalence"	382	13
"Faecalicatena_SGB4872"	"Reads"	"Reads"	"Reads"	-0.412701445085494	0	0.308063884197155	0.180355293084527	1	0.328182554425449	0.999999999999999	NA	"prevalence"	382	13
"Faecalicoccus_pleomorphus"	"BMI"	"BMI"	"BMI"	-0.285254621079569	0	0.217836355691147	0.190368280476455	1	0.344496478741347	0.999999999999999	NA	"prevalence"	382	54
"Faecalicoccus_pleomorphus"	"Reads"	"Reads"	"Reads"	0.168434115705297	0	0.155113138263903	0.277532482590375	1	0.369736814917628	0.999999999999999	NA	"prevalence"	382	54
"Faecalitalea_cylindroides"	"BMI"	"BMI"	"BMI"	-0.0387215304128087	0	0.173829041137748	0.823725107643616	1	0.968927162324745	0.999999999999999	NA	"prevalence"	382	48
"Faecalitalea_cylindroides"	"Reads"	"Reads"	"Reads"	-0.018454359535455	0	0.159411797061645	0.907838527169478	1	0.989744483823286	0.999999999999999	NA	"prevalence"	382	48
"Fannyhessea_vaginae"	"BMI"	"BMI"	"BMI"	0.20047790602587	0	0.488475339131826	0.681501094652187	1	0.681501094652187	0.999999999999999	NA	"prevalence"	382	2
"Fannyhessea_vaginae"	"Reads"	"Reads"	"Reads"	0.121732041091111	0	0.739157939701314	0.869187860555108	1	0.869187860555108	0.999999999999999	NA	"prevalence"	382	2
"Feifania_hominis"	"BMI"	"BMI"	"BMI"	-0.625745072404475	0	0.5643144174835	0.267491050283633	1	0.463430638585425	0.999999999999999	NA	"prevalence"	382	9
"Feifania_hominis"	"Reads"	"Reads"	"Reads"	-0.167849200499872	0	0.326144920821876	0.606800368254031	1	0.845394049594835	0.999999999999999	NA	"prevalence"	382	9
"Fenollaria_massiliensis"	"BMI"	"BMI"	"BMI"	-0.386293741613398	0	0.468387708155102	0.409524474931939	1	0.651338654295598	0.999999999999999	NA	"prevalence"	382	12
"Fenollaria_massiliensis"	"Reads"	"Reads"	"Reads"	0.0235880777351302	0	0.299603491132448	0.937246600115482	1	0.846676475801017	0.999999999999999	NA	"prevalence"	382	12
"Fenollaria_timonensis"	"Reads"	"Reads"	"Reads"	0.268240092133153	0	0.344854446422197	0.436665891816923	1	0.682654682557577	0.999999999999999	NA	"prevalence"	382	9
"Finegoldia_magna"	"BMI"	"BMI"	"BMI"	0.0311152917374417	0	0.306127468946884	0.919041142863194	1	0.916520060546165	0.999999999999999	NA	"prevalence"	382	11
"Finegoldia_magna"	"Reads"	"Reads"	"Reads"	-0.153852294661497	0	0.311356375586642	0.621210360280134	1	0.582698876928309	0.999999999999999	NA	"prevalence"	382	11
"Firmicutes_bacterium_AF54_29pH10A"	"BMI"	"BMI"	"BMI"	-0.442449000298142	0	0.349329894774652	0.205310892192696	1	0.36846922193243	0.999999999999999	NA	"prevalence"	382	27
"Firmicutes_bacterium_AF54_29pH10A"	"Reads"	"Reads"	"Reads"	0.187315641564828	0	0.224013649796631	0.403053879352799	1	0.643655329044257	0.999999999999999	NA	"prevalence"	382	27
"Firmicutes_bacterium_AM41_11"	"BMI"	"BMI"	"BMI"	-0.304650466264169	0	0.555465737751197	0.58337642416182	1	0.826424796055808	0.999999999999999	NA	"prevalence"	382	6
"Firmicutes_bacterium_AM41_11"	"Reads"	"Reads"	"Reads"	0.431520743136619	0	0.395028157490148	0.274666238607628	1	0.473890934584394	0.999999999999999	NA	"prevalence"	382	6
"Flavonifractor_plautii"	"BMI"	"BMI"	"BMI"	-0.0226792911011916	0	0.25726617420632	0.929753509026163	1	0.840311337142657	0.999999999999999	NA	"prevalence"	382	366
"Flavonifractor_sp_An10"	"BMI"	"BMI"	"BMI"	-0.615810571033311	0	0.8339728517853	0.460267759830145	1	0.460267759830145	0.999999999999999	NA	"prevalence"	382	3
"Flavonifractor_sp_An10"	"Reads"	"Reads"	"Reads"	0.743712735028502	0	0.549775905024696	0.176133546622117	1	0.176133546622117	0.999999999999999	NA	"prevalence"	382	3
"Flavonifractor_sp_An100"	"BMI"	"BMI"	"BMI"	-0.234892968581134	0	0.361557782287101	0.515905899134257	1	0.765652901506988	0.999999999999999	NA	"prevalence"	382	19
"Flavonifractor_sp_An100"	"Reads"	"Reads"	"Reads"	0.252312391521513	0	0.265167664348176	0.341340364468569	1	0.566167484521603	0.999999999999999	NA	"prevalence"	382	19
"Flavonifractor_sp_An92"	"BMI"	"BMI"	"BMI"	-0.57239134748691	0	0.840741381457119	0.495987049162009	1	0.495987049162009	0.999999999999999	NA	"prevalence"	382	3
"Flavonifractor_sp_An92"	"Reads"	"Reads"	"Reads"	-0.177172100763315	0	0.490425149573376	0.717903399080668	1	0.717903399080668	0.999999999999999	NA	"prevalence"	382	3
"Flintibacter_faecis"	"BMI"	"BMI"	"BMI"	-0.0847762561793005	0	0.167233816465248	0.612202183018428	1	0.849612853144327	0.999999999999999	NA	"prevalence"	382	71
"Flintibacter_faecis"	"Reads"	"Reads"	"Reads"	0.00690880544232819	0	0.145375104878357	0.962095608421234	1	0.993005089430025	0.999999999999999	NA	"prevalence"	382	71
"Flintibacter_hominis"	"Reads"	"Reads"	"Reads"	-0.065007497170032	0	0.1157618816006	0.574414339083874	1	0.127133011996272	0.999999999999999	NA	"prevalence"	382	135
"Flintibacter_SGB15144"	"BMI"	"BMI"	"BMI"	0.112457478547663	0	0.410824948927917	0.7842876964837	1	0.938690393750549	0.999999999999999	NA	"prevalence"	382	5
"Flintibacter_SGB15145"	"BMI"	"BMI"	"BMI"	-0.0141099198678092	0	0.180709827928868	0.937763991514354	1	0.996126679247775	0.999999999999999	NA	"prevalence"	382	47
"Flintibacter_SGB15145"	"Reads"	"Reads"	"Reads"	0.223340389798821	0	0.174830726757792	0.201437613912786	1	0.362298115526696	0.999999999999999	NA	"prevalence"	382	47
"Frisingicoccus_caecimuris"	"Reads"	"Reads"	"Reads"	0.000685302320560857	0	0.176573430635227	0.996903323640679	1	0.153558786637011	0.999999999999999	NA	"prevalence"	382	40
"Frisingicoccus_SGB4673"	"BMI"	"BMI"	"BMI"	0.0697760651857479	0	0.260308578197666	0.788659794714366	1	0.370477260069845	0.999999999999999	NA	"prevalence"	382	15
"Frisingicoccus_SGB4673"	"Reads"	"Reads"	"Reads"	-0.383095381404817	0	0.28322722100041	0.17618092190174	1	0.321322126561333	0.999999999999999	NA	"prevalence"	382	15
"Fumia_SGB3581"	"BMI"	"BMI"	"BMI"	-0.226873942630986	0	0.209299160998824	0.278378246572529	1	0.43428946333092	0.999999999999999	NA	"prevalence"	382	50
"Fumia_SGB3581"	"Reads"	"Reads"	"Reads"	0.0346394374407772	0	0.154044457129345	0.822083133437962	1	0.968345588592746	0.999999999999999	NA	"prevalence"	382	50
"Fumia_xinanensis"	"BMI"	"BMI"	"BMI"	-0.220337100214532	0	0.399296045709802	0.581075876703733	1	0.824502578920454	0.999999999999999	NA	"prevalence"	382	13
"Fumia_xinanensis"	"Reads"	"Reads"	"Reads"	0.101236262827856	0	0.289809705536668	0.726849249717807	1	0.263609505445649	0.999999999999999	NA	"prevalence"	382	13
"Fusicatenibacter_faecihominis"	"BMI"	"BMI"	"BMI"	0.0889030434876302	0	0.114991006176386	0.439445206881553	1	0.0556286913058806	0.997944805079165	NA	"prevalence"	382	177
"Fusicatenibacter_faecihominis"	"Reads"	"Reads"	"Reads"	0.0822199536704157	0	0.11062786341976	0.457353350030265	1	0.705534613276624	0.999999999999999	NA	"prevalence"	382	177
"Fusicatenibacter_saccharivorans"	"BMI"	"BMI"	"BMI"	-0.0300364519830289	0	0.151407336433723	0.842746397049128	1	0.00414305240804609	0.686563468796566	NA	"prevalence"	382	316
"Fusicatenibacter_saccharivorans"	"Reads"	"Reads"	"Reads"	0.0505515827252925	0	0.152217997559517	0.73981382088684	1	0.0188380186653025	0.887113602834062	NA	"prevalence"	382	316
"Fusobacteriaceae_bacterium_AM62_5ACA"	"BMI"	"BMI"	"BMI"	-0.150157842655748	0	0.306451240353291	0.624141438317596	1	0.0388963616411329	0.96068751672793	NA	"prevalence"	382	24
"Fusobacteriaceae_bacterium_OF49_07CM05A"	"BMI"	"BMI"	"BMI"	-0.020270006124349	0	0.476678138326561	0.966081406312704	1	0.667454681141035	0.999999999999999	NA	"prevalence"	382	7
"Fusobacteriaceae_bacterium_OF49_07CM05A"	"Reads"	"Reads"	"Reads"	-0.0984963614907547	0	0.441802283407606	0.82358051228956	1	0.884633377514942	0.999999999999999	NA	"prevalence"	382	7
"Fusobacterium_animalis"	"BMI"	"BMI"	"BMI"	-0.326216107986288	0	0.316099624510944	0.302070197585694	1	0.512893990901927	0.999999999999999	NA	"prevalence"	382	29
"Fusobacterium_animalis"	"Reads"	"Reads"	"Reads"	0.0520245012093003	0	0.211368785050327	0.805580494100963	1	0.962201055725974	0.999999999999999	NA	"prevalence"	382	29
"Fusobacterium_gonidiaformans"	"BMI"	"BMI"	"BMI"	0.253517425156086	0	0.344522419935012	0.461820924398359	1	0.461820924398359	0.999999999999999	NA	"prevalence"	382	3
"Fusobacterium_gonidiaformans"	"Reads"	"Reads"	"Reads"	-0.0660030310165971	0	0.585030646476698	0.910173433326009	1	0.910173433326009	0.999999999999999	NA	"prevalence"	382	3
"Fusobacterium_hominis"	"BMI"	"BMI"	"BMI"	0.0626836117119386	0	0.267792454217228	0.814926484366042	1	0.90757445741004	0.999999999999999	NA	"prevalence"	382	13
"Fusobacterium_hominis"	"Reads"	"Reads"	"Reads"	0.190575226560959	0	0.294790782169447	0.517971001454777	1	0.271358979795281	0.999999999999999	NA	"prevalence"	382	13
"Fusobacterium_hwasookii"	"BMI"	"BMI"	"BMI"	-0.958090200911454	0	1.05841696397004	0.365353854387385	1	0.365353854387385	0.999999999999999	NA	"prevalence"	382	2
"Fusobacterium_hwasookii"	"Reads"	"Reads"	"Reads"	-0.558875176631426	0	0.570483220483847	0.327257798628218	1	0.327257798628218	0.999999999999999	NA	"prevalence"	382	2
"Fusobacterium_mortiferum"	"BMI"	"BMI"	"BMI"	-0.145262999177966	0	0.132176904456042	0.271766148007997	1	0.469675456812889	0.999999999999999	NA	"prevalence"	382	143
"Fusobacterium_nucleatum"	"BMI"	"BMI"	"BMI"	-0.625183314687384	0	0.754763012980357	0.407490787659911	1	0.43079083963608	0.999999999999999	NA	"prevalence"	382	5
"Fusobacterium_nucleatum"	"Reads"	"Reads"	"Reads"	-0.0794272119175453	0	0.440133101768478	0.856790040963935	1	0.868125436358904	0.999999999999999	NA	"prevalence"	382	5
"Fusobacterium_polymorphum"	"BMI"	"BMI"	"BMI"	-0.238403612221751	0	0.448826840573624	0.595300579635237	1	0.677218571907999	0.999999999999999	NA	"prevalence"	382	13
"Fusobacterium_polymorphum"	"Reads"	"Reads"	"Reads"	-0.181572909177746	0	0.309529698201886	0.557466331473182	1	0.785837692586231	0.999999999999999	NA	"prevalence"	382	13
"Fusobacterium_pseudoperiodonticum"	"Reads"	"Reads"	"Reads"	-0.107385602685855	0	0.31784944795077	0.735475833167995	1	0.930026965161833	0.999999999999999	NA	"prevalence"	382	13
"Fusobacterium_SGB6040"	"BMI"	"BMI"	"BMI"	-0.0236317875706527	0	0.342228757285563	0.94494774578653	1	0.553731822479179	0.999999999999999	NA	"prevalence"	382	12
"Fusobacterium_SGB6040"	"Reads"	"Reads"	"Reads"	0.339761235317103	0	0.328184002312383	0.300539730113897	1	0.510755330850859	0.999999999999999	NA	"prevalence"	382	12
"Fusobacterium_sp_DD14"	"BMI"	"BMI"	"BMI"	0.108067289941663	0	0.477406214564684	0.820918798178546	1	0.820918798178546	0.999999999999999	NA	"prevalence"	382	2
"Fusobacterium_sp_DD14"	"Reads"	"Reads"	"Reads"	-0.724385127612219	0	0.567888757003264	0.202105530632412	1	0.202105530632412	0.999999999999999	NA	"prevalence"	382	2
"Fusobacterium_sp_oral_taxon_370"	"BMI"	"BMI"	"BMI"	0.129682601932546	0	0.404178707412238	0.748320571911642	1	0.748320571911642	0.999999999999999	NA	"prevalence"	382	3
"Fusobacterium_sp_oral_taxon_370"	"Reads"	"Reads"	"Reads"	0.253610138192455	0	0.517716780218071	0.624231061167406	1	0.624231061167406	0.999999999999999	NA	"prevalence"	382	3
"Fusobacterium_ulcerans"	"Reads"	"Reads"	"Reads"	0.274860411763514	0	0.176266226679443	0.118914004837906	1	0.223687469129223	0.999999999999999	NA	"prevalence"	382	48
"Fusobacterium_varium"	"BMI"	"BMI"	"BMI"	0.12264674670001	0	0.125908194689309	0.330008568313755	1	0.551111481467016	0.999999999999999	NA	"prevalence"	382	79
"Fusobacterium_varium"	"Reads"	"Reads"	"Reads"	-0.208172595696628	0	0.134447003931579	0.121535229618567	1	0.228299647198695	0.999999999999999	NA	"prevalence"	382	79
